Data prepared by Tyler R. & Dave F.,,,,
Data corresponds to inputs from 54 balancing authorities summed together post anomaly identification and imputation.,,,,
This provides coverage over all of CONUS.,,,,
The two excluded balancing authorities (SEC and OVEC) account for less than 0.1% of the CONUS total.,,,,
This file corresponds to an updated data cleaning round with one additional year of data included compared to that found in the final version of data published in,,,,
Scientific Data: https://zenodo.org/record/3690240,,,,
Data was querried from the EIA database on 28 Sept 2020,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2019,10,13,15,1.38092E+11
2019,10,13,16,1.42373E+11
2019,10,13,17,1.46445E+11
2019,10,13,18,1.49689E+11
2019,10,13,19,1.52203E+11
2019,10,13,20,1.55827E+11
2019,10,13,21,1.60778E+11
2019,10,13,22,1.66373E+11
2019,10,13,23,1.7132E+11
2019,10,13,24,1.77675E+11
2019,10,14,1,1.79461E+11
2019,10,14,2,1.71897E+11
2019,10,14,3,1.58573E+11
2019,10,14,4,1.42917E+11
2019,10,14,5,1.28844E+11
2019,10,14,6,1.18647E+11
2019,10,14,7,1.12294E+11
2019,10,14,8,1.09221E+11
2019,10,14,9,1.09526E+11
2019,10,14,10,1.15858E+11
2019,10,14,11,1.32774E+11
2019,10,14,12,1.5123E+11
2019,10,14,13,1.64429E+11
2019,10,14,14,1.75478E+11
2019,10,14,15,1.83009E+11
2019,10,14,16,1.87826E+11
2019,10,14,17,1.92124E+11
2019,10,14,18,1.97189E+11
2019,10,14,19,2.01859E+11
2019,10,14,20,2.05729E+11
2019,10,14,21,2.09406E+11
2019,10,14,22,2.12004E+11
2019,10,14,23,2.12324E+11
2019,10,14,24,2.17349E+11
2019,10,15,1,2.14099E+11
2019,10,15,2,2.0191E+11
2019,10,15,3,1.82802E+11
2019,10,15,4,1.61964E+11
2019,10,15,5,1.43915E+11
2019,10,15,6,1.31095E+11
2019,10,15,7,1.22916E+11
2019,10,15,8,1.18938E+11
2019,10,15,9,1.18844E+11
2019,10,15,10,1.25816E+11
2019,10,15,11,1.44842E+11
2019,10,15,12,1.6399E+11
2019,10,15,13,1.7414E+11
2019,10,15,14,1.81924E+11
2019,10,15,15,1.87795E+11
2019,10,15,16,1.9258E+11
2019,10,15,17,1.97698E+11
2019,10,15,18,2.03244E+11
2019,10,15,19,2.07493E+11
2019,10,15,20,2.11397E+11
2019,10,15,21,2.15822E+11
2019,10,15,22,2.19531E+11
2019,10,15,23,2.21936E+11
2019,10,15,24,2.26271E+11
2019,10,16,1,2.21755E+11
2019,10,16,2,2.08761E+11
2019,10,16,3,1.8811E+11
2019,10,16,4,1.66343E+11
2019,10,16,5,1.4774E+11
2019,10,16,6,1.33763E+11
2019,10,16,7,1.24509E+11
2019,10,16,8,1.1958E+11
2019,10,16,9,1.18929E+11
2019,10,16,10,1.25273E+11
2019,10,16,11,1.42775E+11
2019,10,16,12,1.61653E+11
2019,10,16,13,1.72007E+11
2019,10,16,14,1.80906E+11
2019,10,16,15,1.87654E+11
2019,10,16,16,1.9165E+11
2019,10,16,17,1.93982E+11
2019,10,16,18,1.95717E+11
2019,10,16,19,1.97866E+11
2019,10,16,20,1.99118E+11
2019,10,16,21,2.01247E+11
2019,10,16,22,2.0364E+11
2019,10,16,23,2.04891E+11
2019,10,16,24,2.08465E+11
2019,10,17,1,2.06149E+11
2019,10,17,2,1.96261E+11
2019,10,17,3,1.77851E+11
2019,10,17,4,1.58126E+11
2019,10,17,5,1.40876E+11
2019,10,17,6,1.29339E+11
2019,10,17,7,1.2176E+11
2019,10,17,8,1.17438E+11
2019,10,17,9,1.1779E+11
2019,10,17,10,1.25053E+11
2019,10,17,11,1.43183E+11
2019,10,17,12,1.61899E+11
2019,10,17,13,1.72338E+11
2019,10,17,14,1.7942E+11
2019,10,17,15,1.82238E+11
2019,10,17,16,1.82349E+11
2019,10,17,17,1.8205E+11
2019,10,17,18,1.83394E+11
2019,10,17,19,1.84074E+11
2019,10,17,20,1.8439E+11
2019,10,17,21,1.8609E+11
2019,10,17,22,1.88782E+11
2019,10,17,23,1.92247E+11
2019,10,17,24,1.99119E+11
2019,10,18,1,1.99277E+11
2019,10,18,2,1.90642E+11
2019,10,18,3,1.74714E+11
2019,10,18,4,1.56877E+11
2019,10,18,5,1.41791E+11
2019,10,18,6,1.29702E+11
2019,10,18,7,1.21933E+11
2019,10,18,8,1.18379E+11
2019,10,18,9,1.18511E+11
2019,10,18,10,1.24774E+11
2019,10,18,11,1.42816E+11
2019,10,18,12,1.61779E+11
2019,10,18,13,1.71469E+11
2019,10,18,14,1.77307E+11
2019,10,18,15,1.78945E+11
2019,10,18,16,1.77778E+11
2019,10,18,17,1.76266E+11
2019,10,18,18,1.76066E+11
2019,10,18,19,1.75471E+11
2019,10,18,20,1.74972E+11
2019,10,18,21,1.76551E+11
2019,10,18,22,1.79269E+11
2019,10,18,23,1.82153E+11
2019,10,18,24,1.85249E+11
2019,10,19,1,1.84052E+11
2019,10,19,2,1.776E+11
2019,10,19,3,1.65925E+11
2019,10,19,4,1.51258E+11
2019,10,19,5,1.37265E+11
2019,10,19,6,1.2673E+11
2019,10,19,7,1.19705E+11
2019,10,19,8,1.15852E+11
2019,10,19,9,1.13909E+11
2019,10,19,10,1.15249E+11
2019,10,19,11,1.21337E+11
2019,10,19,12,1.30721E+11
2019,10,19,13,1.39837E+11
2019,10,19,14,1.47436E+11
2019,10,19,15,1.52123E+11
2019,10,19,16,1.55406E+11
2019,10,19,17,1.56879E+11
2019,10,19,18,1.58232E+11
2019,10,19,19,1.60222E+11
2019,10,19,20,1.62777E+11
2019,10,19,21,1.66018E+11
2019,10,19,22,1.70114E+11
2019,10,19,23,1.74864E+11
2019,10,19,24,1.78121E+11
2019,10,20,1,1.76503E+11
2019,10,20,2,1.69965E+11
2019,10,20,3,1.5954E+11
2019,10,20,4,1.46294E+11
2019,10,20,5,1.34217E+11
2019,10,20,6,1.23829E+11
2019,10,20,7,1.15771E+11
2019,10,20,8,1.10631E+11
2019,10,20,9,1.08325E+11
2019,10,20,10,1.08516E+11
2019,10,20,11,1.11987E+11
2019,10,20,12,1.17656E+11
2019,10,20,13,1.25883E+11
2019,10,20,14,1.37032E+11
2019,10,20,15,1.45682E+11
2019,10,20,16,1.52803E+11
2019,10,20,17,1.59226E+11
2019,10,20,18,1.64847E+11
2019,10,20,19,1.70226E+11
2019,10,20,20,1.75412E+11
2019,10,20,21,1.81537E+11
2019,10,20,22,1.87198E+11
2019,10,20,23,1.92053E+11
2019,10,20,24,1.97747E+11
2019,10,21,1,1.97773E+11
2019,10,21,2,1.87479E+11
2019,10,21,3,1.71153E+11
2019,10,21,4,1.53059E+11
2019,10,21,5,1.37159E+11
2019,10,21,6,1.25641E+11
2019,10,21,7,1.17625E+11
2019,10,21,8,1.14213E+11
2019,10,21,9,1.14142E+11
2019,10,21,10,1.20425E+11
2019,10,21,11,1.38319E+11
2019,10,21,12,1.57245E+11
2019,10,21,13,1.69006E+11
2019,10,21,14,1.7819E+11
2019,10,21,15,1.84339E+11
2019,10,21,16,1.87967E+11
2019,10,21,17,1.91221E+11
2019,10,21,18,1.94012E+11
2019,10,21,19,1.95812E+11
2019,10,21,20,1.98053E+11
2019,10,21,21,2.01874E+11
2019,10,21,22,2.06358E+11
2019,10,21,23,2.11491E+11
2019,10,21,24,2.16806E+11
2019,10,22,1,2.13072E+11
2019,10,22,2,1.99941E+11
2019,10,22,3,1.80492E+11
2019,10,22,4,1.60146E+11
2019,10,22,5,1.42118E+11
2019,10,22,6,1.28992E+11
2019,10,22,7,1.20684E+11
2019,10,22,8,1.15921E+11
2019,10,22,9,1.15574E+11
2019,10,22,10,1.22291E+11
2019,10,22,11,1.40352E+11
2019,10,22,12,1.60556E+11
2019,10,22,13,1.71612E+11
2019,10,22,14,1.79906E+11
2019,10,22,15,1.85355E+11
2019,10,22,16,1.88628E+11
2019,10,22,17,1.9182E+11
2019,10,22,18,1.95058E+11
2019,10,22,19,1.98239E+11
2019,10,22,20,2.00643E+11
2019,10,22,21,2.03534E+11
2019,10,22,22,2.0682E+11
2019,10,22,23,2.09645E+11
2019,10,22,24,2.13829E+11
2019,10,23,1,2.10644E+11
2019,10,23,2,1.98626E+11
2019,10,23,3,1.80109E+11
2019,10,23,4,1.593E+11
2019,10,23,5,1.42337E+11
2019,10,23,6,1.28075E+11
2019,10,23,7,1.19715E+11
2019,10,23,8,1.15562E+11
2019,10,23,9,1.15989E+11
2019,10,23,10,1.2172E+11
2019,10,23,11,1.40613E+11
2019,10,23,12,1.6044E+11
2019,10,23,13,1.70082E+11
2019,10,23,14,1.74892E+11
2019,10,23,15,1.76525E+11
2019,10,23,16,1.7721E+11
2019,10,23,17,1.77658E+11
2019,10,23,18,1.79441E+11
2019,10,23,19,1.81534E+11
2019,10,23,20,1.8391E+11
2019,10,23,21,1.89301E+11
2019,10,23,22,1.9457E+11
2019,10,23,23,1.99725E+11
2019,10,23,24,2.06412E+11
2019,10,24,1,2.04744E+11
2019,10,24,2,1.94461E+11
2019,10,24,3,1.77174E+11
2019,10,24,4,1.59077E+11
2019,10,24,5,1.43209E+11
2019,10,24,6,1.32866E+11
2019,10,24,7,1.24979E+11
2019,10,24,8,1.21106E+11
2019,10,24,9,1.2155E+11
2019,10,24,10,1.29183E+11
2019,10,24,11,1.49871E+11
2019,10,24,12,1.71026E+11
2019,10,24,13,1.81554E+11
2019,10,24,14,1.86288E+11
2019,10,24,15,1.88584E+11
2019,10,24,16,1.88825E+11
2019,10,24,17,1.89656E+11
2019,10,24,18,1.91219E+11
2019,10,24,19,1.93087E+11
2019,10,24,20,1.94859E+11
2019,10,24,21,1.97903E+11
2019,10,24,22,2.00936E+11
2019,10,24,23,2.05726E+11
2019,10,24,24,2.13168E+11
2019,10,25,1,2.11184E+11
2019,10,25,2,2.00852E+11
2019,10,25,3,1.83369E+11
2019,10,25,4,1.64262E+11
2019,10,25,5,1.47664E+11
2019,10,25,6,1.34673E+11
2019,10,25,7,1.26474E+11
2019,10,25,8,1.22244E+11
2019,10,25,9,1.22034E+11
2019,10,25,10,1.28081E+11
2019,10,25,11,1.45134E+11
2019,10,25,12,1.64732E+11
2019,10,25,13,1.77017E+11
2019,10,25,14,1.8519E+11
2019,10,25,15,1.89211E+11
2019,10,25,16,1.89359E+11
2019,10,25,17,1.88802E+11
2019,10,25,18,1.88529E+11
2019,10,25,19,1.87619E+11
2019,10,25,20,1.85951E+11
2019,10,25,21,1.86587E+11
2019,10,25,22,1.87677E+11
2019,10,25,23,1.90868E+11
2019,10,25,24,1.94905E+11
2019,10,26,1,1.92041E+11
2019,10,26,2,1.84192E+11
2019,10,26,3,1.71605E+11
2019,10,26,4,1.57543E+11
2019,10,26,5,1.41741E+11
2019,10,26,6,1.3153E+11
2019,10,26,7,1.23396E+11
2019,10,26,8,1.18146E+11
2019,10,26,9,1.15929E+11
2019,10,26,10,1.17307E+11
2019,10,26,11,1.22907E+11
2019,10,26,12,1.31579E+11
2019,10,26,13,1.4214E+11
2019,10,26,14,1.52748E+11
2019,10,26,15,1.60086E+11
2019,10,26,16,1.6355E+11
2019,10,26,17,1.64002E+11
2019,10,26,18,1.62995E+11
2019,10,26,19,1.61286E+11
2019,10,26,20,1.60551E+11
2019,10,26,21,1.61811E+11
2019,10,26,22,1.65002E+11
2019,10,26,23,1.69924E+11
2019,10,26,24,1.74238E+11
2019,10,27,1,1.7346E+11
2019,10,27,2,1.67378E+11
2019,10,27,3,1.56752E+11
2019,10,27,4,1.44267E+11
2019,10,27,5,1.31708E+11
2019,10,27,6,1.21929E+11
2019,10,27,7,1.15305E+11
2019,10,27,8,1.1085E+11
2019,10,27,9,1.08672E+11
2019,10,27,10,1.09421E+11
2019,10,27,11,1.13193E+11
2019,10,27,12,1.20131E+11
2019,10,27,13,1.30765E+11
2019,10,27,14,1.43776E+11
2019,10,27,15,1.52852E+11
2019,10,27,16,1.58371E+11
2019,10,27,17,1.6263E+11
2019,10,27,18,1.64197E+11
2019,10,27,19,1.65559E+11
2019,10,27,20,1.66123E+11
2019,10,27,21,1.68634E+11
2019,10,27,22,1.71671E+11
2019,10,27,23,1.76156E+11
2019,10,27,24,1.83304E+11
2019,10,28,1,1.83905E+11
2019,10,28,2,1.75976E+11
2019,10,28,3,1.6191E+11
2019,10,28,4,1.46126E+11
2019,10,28,5,1.32185E+11
2019,10,28,6,1.21121E+11
2019,10,28,7,1.14437E+11
2019,10,28,8,1.11776E+11
2019,10,28,9,1.13115E+11
2019,10,28,10,1.20904E+11
2019,10,28,11,1.39691E+11
2019,10,28,12,1.61437E+11
2019,10,28,13,1.74502E+11
2019,10,28,14,1.827E+11
2019,10,28,15,1.89079E+11
2019,10,28,16,1.91731E+11
2019,10,28,17,1.93695E+11
2019,10,28,18,1.94786E+11
2019,10,28,19,1.95373E+11
2019,10,28,20,1.96048E+11
2019,10,28,21,1.97691E+11
2019,10,28,22,2.00631E+11
2019,10,28,23,2.04945E+11
2019,10,28,24,2.11617E+11
2019,10,29,1,2.09236E+11
2019,10,29,2,1.98979E+11
2019,10,29,3,1.81007E+11
2019,10,29,4,1.61914E+11
2019,10,29,5,1.44788E+11
2019,10,29,6,1.34333E+11
2019,10,29,7,1.26948E+11
2019,10,29,8,1.23528E+11
2019,10,29,9,1.23999E+11
2019,10,29,10,1.31473E+11
2019,10,29,11,1.50839E+11
2019,10,29,12,1.73088E+11
2019,10,29,13,1.8555E+11
2019,10,29,14,1.94559E+11
2019,10,29,15,2.01711E+11
2019,10,29,16,2.03808E+11
2019,10,29,17,2.0343E+11
2019,10,29,18,2.03273E+11
2019,10,29,19,2.02303E+11
2019,10,29,20,2.00869E+11
2019,10,29,21,2.01163E+11
2019,10,29,22,2.02906E+11
2019,10,29,23,2.08747E+11
2019,10,29,24,2.16596E+11
2019,10,30,1,2.15354E+11
2019,10,30,2,2.06238E+11
2019,10,30,3,1.88057E+11
2019,10,30,4,1.68967E+11
2019,10,30,5,1.52215E+11
2019,10,30,6,1.40341E+11
2019,10,30,7,1.32965E+11
2019,10,30,8,1.29477E+11
2019,10,30,9,1.30374E+11
2019,10,30,10,1.3771E+11
2019,10,30,11,1.57096E+11
2019,10,30,12,1.79362E+11
2019,10,30,13,1.93223E+11
2019,10,30,14,2.03576E+11
2019,10,30,15,2.10541E+11
2019,10,30,16,2.12768E+11
2019,10,30,17,2.11591E+11
2019,10,30,18,2.12E+11
2019,10,30,19,2.0995E+11
2019,10,30,20,2.08353E+11
2019,10,30,21,2.09165E+11
2019,10,30,22,2.11594E+11
2019,10,30,23,2.16919E+11
2019,10,30,24,2.22487E+11
2019,10,31,1,2.21291E+11
2019,10,31,2,2.13795E+11
2019,10,31,3,1.96761E+11
2019,10,31,4,1.77791E+11
2019,10,31,5,1.62165E+11
2019,10,31,6,1.49171E+11
2019,10,31,7,1.41311E+11
2019,10,31,8,1.37828E+11
2019,10,31,9,1.39151E+11
2019,10,31,10,1.46948E+11
2019,10,31,11,1.67831E+11
2019,10,31,12,1.93057E+11
2019,10,31,13,2.09359E+11
2019,10,31,14,2.21101E+11
2019,10,31,15,2.28389E+11
2019,10,31,16,2.29048E+11
2019,10,31,17,2.26954E+11
2019,10,31,18,2.23437E+11
2019,10,31,19,2.18895E+11
2019,10,31,20,2.14809E+11
2019,10,31,21,2.12327E+11
2019,10,31,22,2.11603E+11
2019,10,31,23,2.11236E+11
2019,10,31,24,2.15406E+11
2019,11,1,1,2.17953E+11
2019,11,1,2,2.14136E+11
2019,11,1,3,2.0016E+11
2019,11,1,4,1.83657E+11
2019,11,1,5,1.6841E+11
2019,11,1,6,1.56888E+11
2019,11,1,7,1.50271E+11
2019,11,1,8,1.4815E+11
2019,11,1,9,1.49412E+11
2019,11,1,10,1.57348E+11
2019,11,1,11,1.79515E+11
2019,11,1,12,2.05383E+11
2019,11,1,13,2.19318E+11
2019,11,1,14,2.24081E+11
2019,11,1,15,2.21308E+11
2019,11,1,16,2.13599E+11
2019,11,1,17,2.03695E+11
2019,11,1,18,1.95403E+11
2019,11,1,19,1.89263E+11
2019,11,1,20,1.83486E+11
2019,11,1,21,1.81546E+11
2019,11,1,22,1.82816E+11
2019,11,1,23,1.88419E+11
2019,11,1,24,1.96829E+11
2019,11,2,1,1.99637E+11
2019,11,2,2,1.93435E+11
2019,11,2,3,1.79998E+11
2019,11,2,4,1.67423E+11
2019,11,2,5,1.59865E+11
2019,11,2,6,1.50728E+11
2019,11,2,7,1.44427E+11
2019,11,2,8,1.41694E+11
2019,11,2,9,1.41567E+11
2019,11,2,10,1.45197E+11
2019,11,2,11,1.53829E+11
2019,11,2,12,1.66975E+11
2019,11,2,13,1.80123E+11
2019,11,2,14,1.87411E+11
2019,11,2,15,1.85611E+11
2019,11,2,16,1.80002E+11
2019,11,2,17,1.72949E+11
2019,11,2,18,1.66503E+11
2019,11,2,19,1.61919E+11
2019,11,2,20,1.58781E+11
2019,11,2,21,1.57985E+11
2019,11,2,22,1.59532E+11
2019,11,2,23,1.65924E+11
2019,11,2,24,1.74776E+11
2019,11,3,1,1.78019E+11
2019,11,3,2,1.75954E+11
2019,11,3,3,1.67786E+11
2019,11,3,4,1.59153E+11
2019,11,3,5,1.4789E+11
2019,11,3,6,1.39661E+11
2019,11,3,7,1.34664E+11
2019,11,3,8,1.32476E+11
2019,11,3,9,1.32425E+11
2019,11,3,10,1.34977E+11
2019,11,3,11,1.4005E+11
2019,11,3,12,1.49195E+11
2019,11,3,13,1.5892E+11
2019,11,3,14,1.65757E+11
2019,11,3,15,1.67273E+11
2019,11,3,16,1.63556E+11
2019,11,3,17,1.5867E+11
2019,11,3,18,1.54244E+11
2019,11,3,19,1.51323E+11
2019,11,3,20,1.50177E+11
2019,11,3,21,1.51333E+11
2019,11,3,22,1.58778E+11
2019,11,3,23,1.6924E+11
2019,11,3,24,1.79728E+11
2019,11,4,1,1.84736E+11
2019,11,4,2,1.82857E+11
2019,11,4,3,1.73415E+11
2019,11,4,4,1.61723E+11
2019,11,4,5,1.5009E+11
2019,11,4,6,1.40936E+11
2019,11,4,7,1.34179E+11
2019,11,4,8,1.31229E+11
2019,11,4,9,1.309E+11
2019,11,4,10,1.35082E+11
2019,11,4,11,1.47186E+11
2019,11,4,12,1.71608E+11
2019,11,4,13,1.92713E+11
2019,11,4,14,1.99355E+11
2019,11,4,15,1.99339E+11
2019,11,4,16,1.9605E+11
2019,11,4,17,1.91789E+11
2019,11,4,18,1.88822E+11
2019,11,4,19,1.87672E+11
2019,11,4,20,1.87577E+11
2019,11,4,21,1.87941E+11
2019,11,4,22,1.91271E+11
2019,11,4,23,2.02319E+11
2019,11,4,24,2.13683E+11
2019,11,5,1,2.15466E+11
2019,11,5,2,2.10476E+11
2019,11,5,3,1.97487E+11
2019,11,5,4,1.79222E+11
2019,11,5,5,1.61723E+11
2019,11,5,6,1.47534E+11
2019,11,5,7,1.36894E+11
2019,11,5,8,1.30829E+11
2019,11,5,9,1.28547E+11
2019,11,5,10,1.3085E+11
2019,11,5,11,1.39118E+11
2019,11,5,12,1.60054E+11
2019,11,5,13,1.79813E+11
2019,11,5,14,1.90248E+11
2019,11,5,15,1.9517E+11
2019,11,5,16,1.97134E+11
2019,11,5,17,1.95815E+11
2019,11,5,18,1.94563E+11
2019,11,5,19,1.94795E+11
2019,11,5,20,1.94708E+11
2019,11,5,21,1.93685E+11
2019,11,5,22,1.96043E+11
2019,11,5,23,2.0516E+11
2019,11,5,24,2.15833E+11
2019,11,6,1,2.18238E+11
2019,11,6,2,2.13421E+11
2019,11,6,3,2.00226E+11
2019,11,6,4,1.81914E+11
2019,11,6,5,1.63956E+11
2019,11,6,6,1.49678E+11
2019,11,6,7,1.39666E+11
2019,11,6,8,1.33443E+11
2019,11,6,9,1.31174E+11
2019,11,6,10,1.32585E+11
2019,11,6,11,1.42077E+11
2019,11,6,12,1.64006E+11
2019,11,6,13,1.82789E+11
2019,11,6,14,1.90282E+11
2019,11,6,15,1.92746E+11
2019,11,6,16,1.93509E+11
2019,11,6,17,1.92963E+11
2019,11,6,18,1.93115E+11
2019,11,6,19,1.9326E+11
2019,11,6,20,1.95342E+11
2019,11,6,21,1.97059E+11
2019,11,6,22,2.00218E+11
2019,11,6,23,2.09256E+11
2019,11,6,24,2.18903E+11
2019,11,7,1,2.20441E+11
2019,11,7,2,2.15515E+11
2019,11,7,3,2.02271E+11
2019,11,7,4,1.84362E+11
2019,11,7,5,1.66535E+11
2019,11,7,6,1.5135E+11
2019,11,7,7,1.40398E+11
2019,11,7,8,1.33843E+11
2019,11,7,9,1.31216E+11
2019,11,7,10,1.32846E+11
2019,11,7,11,1.41335E+11
2019,11,7,12,1.62516E+11
2019,11,7,13,1.83327E+11
2019,11,7,14,1.94941E+11
2019,11,7,15,2.03358E+11
2019,11,7,16,2.07827E+11
2019,11,7,17,2.08996E+11
2019,11,7,18,2.09778E+11
2019,11,7,19,2.09281E+11
2019,11,7,20,2.09068E+11
2019,11,7,21,2.08849E+11
2019,11,7,22,2.11977E+11
2019,11,7,23,2.21525E+11
2019,11,7,24,2.31424E+11
2019,11,8,1,2.32273E+11
2019,11,8,2,2.28292E+11
2019,11,8,3,2.15537E+11
2019,11,8,4,1.97132E+11
2019,11,8,5,1.79517E+11
2019,11,8,6,1.65921E+11
2019,11,8,7,1.55698E+11
2019,11,8,8,1.49867E+11
2019,11,8,9,1.47781E+11
2019,11,8,10,1.50228E+11
2019,11,8,11,1.60167E+11
2019,11,8,12,1.83312E+11
2019,11,8,13,2.05496E+11
2019,11,8,14,2.1631E+11
2019,11,8,15,2.20625E+11
2019,11,8,16,2.20818E+11
2019,11,8,17,2.1705E+11
2019,11,8,18,2.11722E+11
2019,11,8,19,2.06895E+11
2019,11,8,20,2.04259E+11
2019,11,8,21,2.02649E+11
2019,11,8,22,2.06634E+11
2019,11,8,23,2.19143E+11
2019,11,8,24,2.3065E+11
2019,11,9,1,2.32626E+11
2019,11,9,2,2.29795E+11
2019,11,9,3,2.2066E+11
2019,11,9,4,2.06911E+11
2019,11,9,5,1.91657E+11
2019,11,9,6,1.78503E+11
2019,11,9,7,1.68711E+11
2019,11,9,8,1.62874E+11
2019,11,9,9,1.59995E+11
2019,11,9,10,1.6047E+11
2019,11,9,11,1.6476E+11
2019,11,9,12,1.74433E+11
2019,11,9,13,1.85808E+11
2019,11,9,14,1.93692E+11
2019,11,9,15,1.93937E+11
2019,11,9,16,1.88735E+11
2019,11,9,17,1.82009E+11
2019,11,9,18,1.75178E+11
2019,11,9,19,1.69443E+11
2019,11,9,20,1.66041E+11
2019,11,9,21,1.65797E+11
2019,11,9,22,1.69017E+11
2019,11,9,23,1.78935E+11
2019,11,9,24,1.89509E+11
2019,11,10,1,1.93371E+11
2019,11,10,2,1.92576E+11
2019,11,10,3,1.85396E+11
2019,11,10,4,1.75401E+11
2019,11,10,5,1.64341E+11
2019,11,10,6,1.5315E+11
2019,11,10,7,1.44237E+11
2019,11,10,8,1.38753E+11
2019,11,10,9,1.35572E+11
2019,11,10,10,1.35467E+11
2019,11,10,11,1.38435E+11
2019,11,10,12,1.44931E+11
2019,11,10,13,1.5332E+11
2019,11,10,14,1.61036E+11
2019,11,10,15,1.62274E+11
2019,11,10,16,1.59719E+11
2019,11,10,17,1.56656E+11
2019,11,10,18,1.55563E+11
2019,11,10,19,1.55484E+11
2019,11,10,20,1.55248E+11
2019,11,10,21,1.56568E+11
2019,11,10,22,1.60468E+11
2019,11,10,23,1.70583E+11
2019,11,10,24,1.82249E+11
2019,11,11,1,1.85824E+11
2019,11,11,2,1.84938E+11
2019,11,11,3,1.75391E+11
2019,11,11,4,1.63968E+11
2019,11,11,5,1.51235E+11
2019,11,11,6,1.3966E+11
2019,11,11,7,1.31914E+11
2019,11,11,8,1.28491E+11
2019,11,11,9,1.2697E+11
2019,11,11,10,1.29717E+11
2019,11,11,11,1.40015E+11
2019,11,11,12,1.60355E+11
2019,11,11,13,1.81122E+11
2019,11,11,14,1.92103E+11
2019,11,11,15,1.96792E+11
2019,11,11,16,1.99238E+11
2019,11,11,17,2.00604E+11
2019,11,11,18,2.01336E+11
2019,11,11,19,2.0268E+11
2019,11,11,20,2.04696E+11
2019,11,11,21,2.06222E+11
2019,11,11,22,2.11785E+11
2019,11,11,23,2.25337E+11
2019,11,11,24,2.38711E+11
2019,11,12,1,2.41969E+11
2019,11,12,2,2.38521E+11
2019,11,12,3,2.25799E+11
2019,11,12,4,2.08381E+11
2019,11,12,5,1.90758E+11
2019,11,12,6,1.77413E+11
2019,11,12,7,1.67699E+11
2019,11,12,8,1.62438E+11
2019,11,12,9,1.60399E+11
2019,11,12,10,1.63134E+11
2019,11,12,11,1.7589E+11
2019,11,12,12,2.02479E+11
2019,11,12,13,2.29349E+11
2019,11,12,14,2.44954E+11
2019,11,12,15,2.53658E+11
2019,11,12,16,2.56711E+11
2019,11,12,17,2.5666E+11
2019,11,12,18,2.54095E+11
2019,11,12,19,2.50825E+11
2019,11,12,20,2.468E+11
2019,11,12,21,2.45981E+11
2019,11,12,22,2.52886E+11
2019,11,12,23,2.71704E+11
2019,11,12,24,2.91477E+11
2019,11,13,1,2.99001E+11
2019,11,13,2,2.98109E+11
2019,11,13,3,2.85403E+11
2019,11,13,4,2.65038E+11
2019,11,13,5,2.45387E+11
2019,11,13,6,2.2904E+11
2019,11,13,7,2.1907E+11
2019,11,13,8,2.12827E+11
2019,11,13,9,2.11369E+11
2019,11,13,10,2.15748E+11
2019,11,13,11,2.31806E+11
2019,11,13,12,2.61843E+11
2019,11,13,13,2.86214E+11
2019,11,13,14,2.88839E+11
2019,11,13,15,2.80234E+11
2019,11,13,16,2.69004E+11
2019,11,13,17,2.56843E+11
2019,11,13,18,2.45627E+11
2019,11,13,19,2.37643E+11
2019,11,13,20,2.32839E+11
2019,11,13,21,2.32172E+11
2019,11,13,22,2.38912E+11
2019,11,13,23,2.57086E+11
2019,11,13,24,2.7446E+11
2019,11,14,1,2.81117E+11
2019,11,14,2,2.7855E+11
2019,11,14,3,2.65626E+11
2019,11,14,4,2.45183E+11
2019,11,14,5,2.23843E+11
2019,11,14,6,2.05657E+11
2019,11,14,7,1.94455E+11
2019,11,14,8,1.8832E+11
2019,11,14,9,1.85956E+11
2019,11,14,10,1.88546E+11
2019,11,14,11,2.01164E+11
2019,11,14,12,2.26986E+11
2019,11,14,13,2.48739E+11
2019,11,14,14,2.54516E+11
2019,11,14,15,2.52577E+11
2019,11,14,16,2.46659E+11
2019,11,14,17,2.37544E+11
2019,11,14,18,2.29153E+11
2019,11,14,19,2.23003E+11
2019,11,14,20,2.20662E+11
2019,11,14,21,2.19781E+11
2019,11,14,22,2.23314E+11
2019,11,14,23,2.37492E+11
2019,11,14,24,2.50966E+11
2019,11,15,1,2.55132E+11
2019,11,15,2,2.52954E+11
2019,11,15,3,2.40815E+11
2019,11,15,4,2.22572E+11
2019,11,15,5,2.03982E+11
2019,11,15,6,1.89407E+11
2019,11,15,7,1.79033E+11
2019,11,15,8,1.73037E+11
2019,11,15,9,1.7052E+11
2019,11,15,10,1.728E+11
2019,11,15,11,1.84698E+11
2019,11,15,12,2.10466E+11
2019,11,15,13,2.3359E+11
2019,11,15,14,2.40102E+11
2019,11,15,15,2.36173E+11
2019,11,15,16,2.28277E+11
2019,11,15,17,2.19305E+11
2019,11,15,18,2.09874E+11
2019,11,15,19,2.0325E+11
2019,11,15,20,2.00438E+11
2019,11,15,21,1.97522E+11
2019,11,15,22,1.99697E+11
2019,11,15,23,2.10266E+11
2019,11,15,24,2.2044E+11
2019,11,16,1,2.23176E+11
2019,11,16,2,2.21334E+11
2019,11,16,3,2.13424E+11
2019,11,16,4,2.01909E+11
